date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
1997-03-06,sz.000688,14.75,15.55,14.7,15.37,14.79,3051443.0,46776515.67,3,9.267269,1,3.921568,0,0.0176383522677792,-0.0860925136665857,16.428571428571455,13.939393939393964,85.62499999999997,73.92134364803725,67.30122710510888,87.16157673389401,69.84126984126983,53.17324185248712,80.0,65.0,14430315.0,,15.034,14.691,14.714000000000002
1997-03-07,sz.000688,15.65,15.89,15.15,15.3,15.37,2156081.0,33489425.86,3,6.548044,1,-0.455431,0,0.0534704653891271,-0.0581799178554431,34.911242603550264,31.2169312169312,68.7830687830688,72.206845213709,68.93809449496948,78.74434665118804,67.1794871794872,49.18330308529946,70.0,65.0,12274234.0,,15.168,14.798999999999998,14.731
1997-03-10,sz.000688,15.27,15.55,15.2,15.34,15.3,1167503.0,17892039.51,3,3.545721,1,0.261438,0,0.0841255914484282,-0.0297188159946688,32.54437869822487,29.10052910052913,67.45562130177512,70.62203156223873,69.49978691399481,72.86652085872657,60.00000000000002,68.57855361596012,80.0,65.0,13441737.0,,15.232,14.925,14.748499999999998
1997-03-11,sz.000688,15.48,15.88,15.35,15.8,15.34,3075722.0,48276603.09,3,9.341005,1,2.998697,0,0.1438796008516014,0.0050008673745851,7.563025210084014,5.325443786982236,94.67455621301777,78.64315805309485,72.54895275102845,90.83156865722763,62.79069767441865,66.66666666666669,80.0,70.0,16517459.0,,15.320000000000002,15.071000000000002,14.797999999999998
1997-03-12,sz.000688,15.9,16.1,15.58,15.87,15.8,2178290.0,34522622.95,3,6.615493,1,0.443036,0,0.1946398121976589,0.0429286563391999,16.428571428571562,12.10526315789484,87.89473684210516,81.72794533337625,75.6095373506493,93.96476129883015,94.26229508196732,76.8545994065282,80.0,75.0,18695749.0,,15.535999999999998,15.210000000000004,14.851
1997-03-13,sz.000688,15.9,15.95,15.35,15.59,15.87,2051742.0,31981425.68,3,6.231165,1,-1.764334,0,0.2098549086973022,0.0763139068108204,53.68421052631589,26.842105263157947,73.15789473684205,78.87068896194529,76.69680586961769,83.21845514660049,61.95652173913052,69.62750716332378,70.0,70.0,16644007.0,,15.580000000000002,15.307,14.8825
1997-03-14,sz.000688,15.59,15.75,15.1,15.71,15.59,1875330.0,29104413.78,3,5.6954,1,0.769723,0,0.2289567089896458,0.1068424672465855,38.99999999999999,20.52631578947369,79.47368421052632,79.07171424661206,77.48854781728019,82.2380471052758,71.13402061855673,73.48703170028821,70.0,70.0,18519337.0,7590269.066666666,15.662,15.415,14.918
1997-03-17,sz.000688,16.0,16.1,15.68,15.75,15.71,2267079.0,35826310.85,3,6.885146,1,0.254615,0,0.2445041968655328,0.1343748131703749,35.00000000000008,18.421052631579,74.99999999999994,77.71435521721935,77.5638236580311,78.01541833559585,71.13402061855673,71.69230769230772,70.0,70.0,20786416.0,8283149.6,15.744,15.488,14.936000000000002
1997-03-18,sz.000688,15.8,16.68,15.38,16.46,15.75,3719931.0,60250674.01,3,11.297475,1,4.507931,0,0.3105370811344983,0.1696072667631996,13.92405063291132,11.111111111111052,88.88888888888896,81.43942105524398,78.85576620261317,86.6067307605056,77.04918032786888,75.91623036649217,70.0,75.0,24506347.0,9190904.366666667,15.876,15.598,15.0665
1997-03-19,sz.000688,16.51,16.79,16.2,16.69,16.46,3211458.0,53117673.62,3,9.753237,1,1.397336,0,0.3770809411043778,0.2111020016314353,5.917159763313485,4.784688995215209,94.08284023668652,85.65406102443654,81.12195422242242,94.7182746284648,79.71014492753629,76.47058823529416,80.0,75.0,27717805.0,10133115.533333331,16.04,15.788,15.174
1997-03-20,sz.000688,17.0,17.52,15.88,16.15,16.69,4006911.0,68534393.29,3,12.169037,1,-3.235476,0,0.3818423021508135,0.2452500617353109,56.61157024793393,56.61157024793393,43.38842975206607,71.56514529961672,77.9362671414954,58.82290161585934,67.07317073170724,67.11711711711709,70.0,75.0,23710894.0,10836054.966666669,16.152,15.866,15.2785
1997-03-21,sz.000688,16.18,17.18,16.18,17.15,16.15,3587028.0,60261617.64,3,10.893847,1,6.191951,0,0.4609933137723718,0.2883987121427231,17.28971962616828,15.289256198347148,84.71074380165285,75.9470885933085,77.27319595475309,73.29487387041931,78.5714285714285,71.08910891089107,80.0,75.0,27297922.0,11709197.5,16.44,16.051000000000002,15.425
1997-03-24,sz.000688,17.8,18.85,17.5,18.11,17.15,6256424.0,113599320.33,3,19.000835,1,5.597674,0,0.5943339261394325,0.349585754942065,21.325648414985643,19.733333333333377,80.26666666666662,77.38696484655047,77.31111936367746,77.53865581229647,84.3023255813953,74.25044091710757,80.0,80.0,33554346.0,12721257.4,16.912,16.328,15.626500000000002
1997-03-25,sz.000688,18.1,18.3,17.7,18.13,18.11,3301832.0,59120994.67,3,10.027704,1,0.110428,0,0.693625472282978,0.4183936984102477,24.24242424242432,19.200000000000056,80.79999999999994,78.52465213075462,77.71563345040563,80.14268949145259,80.36363636363629,82.6171875,80.0,80.0,36856178.0,13873106.666666666,17.246,16.561,15.816
