真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
"[3587.001  3594.7832 3582.6035 3609.8625 3597.6377 3562.3052 3518.4165
 3547.3362]",3586.8735,3578.159,3582.396,3583.5808,3580.3777,3573.2769,3574.9343,3577.785,688.35376,0.005565382
"[3594.7832 3582.6035 3609.8625 3597.6377 3562.3052 3518.4165 3547.3362
 3544.4795]",3581.215,3579.8064,3580.465,3580.1252,3566.3472,3566.6,3569.2278,3565.9702,580.23804,0.005578791
"[3582.6035 3609.8625 3597.6377 3562.3052 3518.4165 3547.3362 3544.4795
 3505.6284]",3591.0793,3591.737,3590.902,3580.6074,3572.2625,3576.6436,3574.0342,3571.5225,1219.3158,0.008137202
"[3609.8625 3597.6377 3562.3052 3518.4165 3547.3362 3544.4795 3505.6284
 3498.5369]",3586.571,3585.1558,3577.667,3578.1067,3584.2976,3580.5583,3582.4197,3584.596,2558.5112,0.012287646
"[3597.6377 3562.3052 3518.4165 3547.3362 3544.4795 3505.6284 3498.5369
 3526.8657]",3611.3728,3609.1191,3611.7068,3620.769,3617.5022,3621.076,3629.3513,3621.8381,7658.536,0.022753537
"[3562.3052 3518.4165 3547.3362 3544.4795 3505.6284 3498.5369 3526.8657
 3491.5676]",3600.406,3601.9438,3610.2656,3609.6165,3617.0964,3623.5076,3626.1614,3629.3044,9188.16,0.025709093
"[3518.4165 3547.3362 3544.4795 3505.6284 3498.5369 3526.8657 3491.5676
 3498.6309]",3564.701,3564.747,3555.1284,3554.9412,3553.3242,3547.9375,3552.159,3556.1514,1927.0154,0.011320421
"[3547.3362 3544.4795 3505.6284 3498.5369 3526.8657 3491.5676 3498.6309
 3507.0017]",3523.2935,3514.2048,3510.4678,3500.4475,3493.269,3493.7476,3490.9197,3494.98,357.39386,0.004128484
"[3544.4795 3505.6284 3498.5369 3526.8657 3491.5676 3498.6309 3507.0017
 3492.4617]",3538.7432,3521.0322,3511.9736,3519.6584,3510.8264,3507.8274,3507.2458,3516.0227,189.16669,0.003357113
"[3505.6284 3498.5369 3526.8657 3491.5676 3498.6309 3507.0017 3492.4617
 3532.786 ]",3523.5654,3517.686,3517.737,3516.0586,3509.8867,3509.8762,3512.6455,3510.3489,302.16638,0.004544995
"[3498.5369 3526.8657 3491.5676 3498.6309 3507.0017 3492.4617 3532.786
 3539.1   ]",3506.1597,3508.857,3517.298,3516.0134,3517.7998,3523.5105,3521.0925,3523.1646,352.24237,0.004925582
"[3526.8657 3491.5676 3498.6309 3507.0017 3492.4617 3532.786  3539.1
 3533.3025]",3502.43,3506.8997,3508.2524,3505.0593,3509.8848,3512.1597,3512.4705,3513.7239,343.74896,0.004814556
"[3491.5676 3498.6309 3507.0017 3492.4617 3532.786  3539.1    3533.3025
 3521.7866]",3543.61,3553.0247,3567.3762,3577.2324,3582.005,3583.5017,3592.556,3595.7664,3734.531,0.01702433
"[3498.6309 3507.0017 3492.4617 3532.786  3539.1    3533.3025 3521.7866
 3537.3662]",3486.8806,3503.9854,3524.0896,3520.9915,3525.695,3538.0042,3536.6477,3531.4573,218.02112,0.003452725
"[3507.0017 3492.4617 3532.786  3539.1    3533.3025 3521.7866 3537.3662
 3520.7107]",3509.8955,3518.4277,3519.3699,3531.2886,3538.4521,3534.3223,3534.705,3527.1245,144.4375,0.002731971
"[3492.4617 3532.786  3539.1    3533.3025 3521.7866 3537.3662 3520.7107
 3560.3733]",3507.7324,3504.511,3508.5835,3515.4863,3510.505,3507.0596,3504.6968,3506.4277,811.71045,0.007189031
"[3532.786  3539.1    3533.3025 3521.7866 3537.3662 3520.7107 3560.3733
 3582.0796]",3477.4087,3468.0967,3466.857,3458.8643,3450.5952,3441.2915,3441.884,3438.179,8133.2583,0.024118729
"[3539.1    3533.3025 3521.7866 3537.3662 3520.7107 3560.3733 3582.0796
 3589.0894]",3514.001,3510.87,3497.4863,3480.172,3470.3054,3464.726,3455.194,3445.904,6660.7363,0.019125927
"[3533.3025 3521.7866 3537.3662 3520.7107 3560.3733 3582.0796 3589.0894
 3592.7024]",3531.3743,3518.4841,3513.4038,3498.6797,3485.5176,3480.0542,3471.4956,3471.819,5690.976,0.016304133
"[3521.7866 3537.3662 3520.7107 3560.3733 3582.0796 3589.0894 3592.7024
 3584.1787]",3522.6453,3513.5437,3499.7695,3488.827,3477.3882,3465.7554,3464.3635,3465.1428,7867.2046,0.02069314
"[3537.3662 3520.7107 3560.3733 3582.0796 3589.0894 3592.7024 3584.1787
 3564.0894]",3512.0784,3507.3574,3503.7368,3497.7427,3484.1628,3481.4312,3484.6182,3481.719,6403.2793,0.020186054
"[3520.7107 3560.3733 3582.0796 3589.0894 3592.7024 3584.1787 3564.0894
 3562.6968]",3520.759,3513.6165,3501.0403,3485.567,3477.8188,3474.5647,3469.5544,3470.9006,7755.9146,0.022432918
"[3560.3733 3582.0796 3589.0894 3592.7024 3584.1787 3564.0894 3562.6968
 3563.8872]",3518.4214,3517.595,3510.2803,3507.9915,3509.7566,3506.266,3510.214,3512.6338,4196.071,0.017677749
"[3582.0796 3589.0894 3592.7024 3584.1787 3564.0894 3562.6968 3563.8872
 3576.8853]",3559.4663,3559.0586,3558.026,3568.0981,3566.7603,3569.0342,3575.762,3566.2568,396.94025,0.004706275
"[3589.0894 3592.7024 3584.1787 3564.0894 3562.6968 3563.8872 3576.8853
 3573.8357]",3577.4138,3580.451,3579.87,3583.9104,3587.876,3583.2026,3583.0386,3585.601,235.15248,0.003865776
"[3592.7024 3584.1787 3564.0894 3562.6968 3563.8872 3576.8853 3573.8357
 3607.4321]",3586.9395,3592.549,3592.3677,3595.3389,3602.6724,3596.9377,3601.6711,3600.286,587.5894,0.005911808
"[3584.1787 3564.0894 3562.6968 3563.8872 3576.8853 3573.8357 3607.4321
 3589.3062]",3594.295,3594.843,3601.004,3607.7642,3599.063,3599.1436,3605.5786,3601.7551,716.4376,0.006472365
"[3564.0894 3562.6968 3563.8872 3576.8853 3573.8357 3607.4321 3589.3062
 3595.0881]",3581.0078,3581.8154,3589.3809,3582.8252,3584.3704,3584.74,3585.3628,3593.173,247.76202,0.003724583
"[3562.6968 3563.8872 3576.8853 3573.8357 3607.4321 3589.3062 3595.0881
 3637.5674]",3567.8342,3573.5366,3579.3142,3581.5425,3587.2603,3596.233,3601.792,3609.5876,183.43636,0.00300791
"[3563.8872 3576.8853 3573.8357 3607.4321 3589.3062 3595.0881 3637.5674
 3673.0413]",3565.3083,3565.941,3573.9175,3577.8726,3582.6191,3589.1245,3599.525,3600.8047,967.6509,0.00566528
"[3576.8853 3573.8357 3607.4321 3589.3062 3595.0881 3637.5674 3673.0413
 3666.348 ]",3554.706,3557.1995,3559.2686,3558.8406,3566.614,3569.8237,3571.6362,3575.9785,3483.2683,0.013936834
"[3573.8357 3607.4321 3589.3062 3595.0881 3637.5674 3673.0413 3666.348
 3681.082 ]",3568.6057,3571.9885,3578.172,3584.3552,3588.9746,3592.4138,3597.7832,3599.3374,2721.0134,0.011699189
"[3607.4321 3589.3062 3595.0881 3637.5674 3673.0413 3666.348  3681.082
 3661.5254]",3564.4233,3562.2249,3562.8174,3565.0803,3561.573,3560.1357,3558.9224,3554.0156,7383.3076,0.02127949
"[3589.3062 3595.0881 3637.5674 3673.0413 3666.348  3681.082  3661.5254
 3647.6304]",3605.9639,3613.6963,3621.6677,3625.701,3631.9822,3627.7322,3627.7957,3628.7036,1080.0969,0.008167932
"[3595.0881 3637.5674 3673.0413 3666.348  3681.082  3661.5254 3647.6304
 3675.016 ]",3579.11,3577.4563,3575.5588,3571.1208,3563.2986,3556.058,3551.9895,3547.6292,9101.319,0.024395857
"[3637.5674 3673.0413 3666.348  3681.082  3661.5254 3647.6304 3675.016
 3632.3638]",3594.0396,3597.7175,3600.813,3596.572,3590.0115,3586.4163,3586.414,3582.114,4780.2344,0.018445283
"[3673.0413 3666.348  3681.082  3661.5254 3647.6304 3675.016  3632.3638
 3593.6018]",3634.6267,3635.9697,3633.41,3631.5696,3633.574,3631.189,3631.6511,3627.8508,1107.5497,0.008172752
"[3666.348  3681.082  3661.5254 3647.6304 3675.016  3632.3638 3593.6018
 3625.125 ]",3674.3008,3672.1638,3665.6914,3663.4316,3662.5518,3661.3674,3656.373,3659.6594,817.4058,0.006053991
"[3681.082  3661.5254 3647.6304 3675.016  3632.3638 3593.6018 3625.125
 3622.618 ]",3651.5872,3639.4553,3622.2292,3611.4375,3593.6226,3583.2915,3574.6064,3576.262,1544.0844,0.00982133
"[3661.5254 3647.6304 3675.016  3632.3638 3593.6018 3625.125  3622.618
 3643.339 ]",3664.6511,3654.4998,3649.9272,3644.5623,3634.833,3627.231,3627.686,3626.4258,356.4258,0.003877223
"[3647.6304 3675.016  3632.3638 3593.6018 3625.125  3622.618  3643.339
 3618.0535]",3653.059,3646.1216,3639.7463,3635.4448,3631.4353,3629.857,3629.9553,3634.5947,401.83344,0.004376408
"[3675.016  3632.3638 3593.6018 3625.125  3622.618  3643.339  3618.0535
 3615.974 ]",3642.077,3638.4097,3634.9255,3632.1758,3630.9492,3633.3342,3638.0608,3638.709,495.698,0.005116846
"[3632.3638 3593.6018 3625.125  3622.618  3643.339  3618.0535 3615.974
 3630.1116]",3668.7961,3666.857,3673.4263,3677.9592,3680.0244,3689.521,3695.1016,3695.9626,3642.53,0.016107574
"[3593.6018 3625.125  3622.618  3643.339  3618.0535 3615.974  3630.1116
 3597.0002]",3634.1328,3643.9038,3663.6555,3667.3784,3678.2422,3694.2717,3700.6316,3711.8066,4020.5198,0.015502217
"[3625.125  3622.618  3643.339  3618.0535 3615.974  3630.1116 3597.0002
 3619.1887]",3595.4873,3599.306,3601.651,3598.3206,3601.1475,3610.4353,3615.2568,3617.3333,561.6088,0.005826986
"[3622.618  3643.339  3618.0535 3615.974  3630.1116 3597.0002 3619.1887
 3639.7754]",3630.1172,3632.4272,3636.054,3653.0771,3657.978,3661.4712,3667.1228,3661.8718,1199.3663,0.008152057
"[3643.339  3618.0535 3615.974  3630.1116 3597.0002 3619.1887 3639.7754
 3632.3289]",3610.614,3607.6882,3607.8706,3606.906,3604.8645,3601.11,3594.737,3592.4973,723.27765,0.006375239
"[3618.0535 3615.974  3630.1116 3597.0002 3619.1887 3639.7754 3632.3289
 3595.176 ]",3629.1533,3625.8757,3626.7263,3623.1125,3617.0986,3611.4585,3608.929,3605.9746,298.1176,0.003975166
"[3615.974  3630.1116 3597.0002 3619.1887 3639.7754 3632.3289 3595.176
 3586.079 ]",3617.5574,3612.4949,3615.4707,3605.1978,3599.427,3595.45,3590.6934,3583.9712,482.79294,0.004670569
"[3630.1116 3597.0002 3619.1887 3639.7754 3632.3289 3595.176  3586.079
 3579.5427]",3614.3003,3615.6648,3611.8643,3600.2825,3595.744,3594.2124,3583.5154,3583.5547,446.7196,0.004324307
"[3597.0002 3619.1887 3639.7754 3632.3289 3595.176  3586.079  3579.5427
 3593.5188]",3637.9446,3646.9321,3655.9133,3661.744,3666.2341,3671.707,3670.9287,3668.1592,3734.474,0.015190508
"[3619.1887 3639.7754 3632.3289 3595.176  3586.079  3579.5427 3593.5188
 3567.441 ]",3588.4087,3591.3167,3587.8833,3587.1777,3584.49,3581.204,3578.7864,3572.6016,698.00024,0.005341594
"[3639.7754 3632.3289 3595.176  3586.079  3579.5427 3593.5188 3567.441
 3597.4321]",3617.7117,3616.2234,3609.9055,3608.923,3611.2544,3607.3484,3605.456,3609.7808,534.94086,0.005969918
"[3632.3289 3595.176  3586.079  3579.5427 3593.5188 3567.441  3597.4321
 3555.2585]",3635.453,3633.626,3643.9473,3653.1465,3650.2717,3652.5513,3660.5393,3658.8877,4430.0723,0.016824406
"[3595.176  3586.079  3579.5427 3593.5188 3567.441  3597.4321 3555.2585
 3521.2559]",3627.033,3631.454,3635.269,3635.5972,3633.5745,3636.6782,3639.0896,3636.798,4280.1655,0.01682893
"[3586.079  3579.5427 3593.5188 3567.441  3597.4321 3555.2585 3521.2559
 3541.666 ]",3597.7153,3602.9216,3602.53,3602.3894,3605.0903,3605.0654,3604.8718,3601.17,1882.0366,0.009845695
"[3579.5427 3593.5188 3567.441  3597.4321 3555.2585 3521.2559 3541.666
 3569.9143]",3579.6743,3564.6267,3551.7551,3549.3977,3538.3345,3537.3757,3535.9558,3538.2253,621.3989,0.005706663
"[3593.5188 3567.441  3597.4321 3555.2585 3521.2559 3541.666  3569.9143
 3558.1797]",3566.6628,3561.4854,3565.5237,3563.5562,3557.2388,3558.6826,3565.3672,3571.0852,451.90918,0.005033842
"[3567.441  3597.4321 3555.2585 3521.2559 3541.666  3569.9143 3558.1797
 3555.063 ]",3589.8228,3587.146,3581.293,3587.9197,3583.5425,3584.2578,3593.0718,3583.7742,1216.2213,0.008638997
"[3597.4321 3555.2585 3521.2559 3541.666  3569.9143 3558.1797 3555.063
 3522.5679]",3561.998,3562.001,3560.8962,3556.8423,3558.617,3562.663,3556.8174,3554.2117,531.85657,0.005148762
"[3555.2585 3521.2559 3541.666  3569.9143 3558.1797 3555.063  3522.5679
 3524.105 ]",3595.8096,3595.9575,3596.5835,3599.4524,3603.4592,3601.5698,3602.541,3600.6797,3448.208,0.015829995
"[3521.2559 3541.666  3569.9143 3558.1797 3555.063  3522.5679 3524.105
 3433.0613]",3543.591,3541.23,3541.275,3539.4353,3533.2292,3532.842,3532.425,3531.3071,1496.795,0.007474151
"[3541.666  3569.9143 3558.1797 3555.063  3522.5679 3524.105  3433.0613
 3455.668 ]",3529.4346,3550.1714,3567.399,3577.9487,3591.3025,3593.9062,3600.045,3604.652,7603.077,0.018635593
"[3569.9143 3558.1797 3555.063  3522.5679 3524.105  3433.0613 3455.668
 3394.2473]",3543.584,3538.794,3525.717,3529.3042,3520.7642,3515.5825,3513.0312,3512.133,3248.0208,0.012413359
"[3558.1797 3555.063  3522.5679 3524.105  3433.0613 3455.668  3394.2473
 3361.4397]",3575.3223,3570.4395,3577.6921,3586.173,3577.642,3575.3013,3581.3892,3572.5647,15279.127,0.02963512
"[3555.063  3522.5679 3524.105  3433.0613 3455.668  3394.2473 3361.4397
 3429.5808]",3538.9285,3529.9182,3517.6462,3499.9802,3493.1882,3487.8513,3479.2502,3471.7917,3833.0974,0.014217592
"[3522.5679 3524.105  3433.0613 3455.668  3394.2473 3361.4397 3429.5808
 3452.629 ]",3545.5117,3533.5552,3515.3884,3507.4653,3501.249,3487.297,3479.0527,3476.6716,5048.929,0.017314922
"[3524.105  3433.0613 3455.668  3394.2473 3361.4397 3429.5808 3452.629
 3479.9458]",3510.9246,3492.5088,3482.6196,3476.6824,3463.2793,3458.7402,3454.5122,3459.0557,2861.3977,0.012311181
"[3433.0613 3455.668  3394.2473 3361.4397 3429.5808 3452.629  3479.9458
 3485.907 ]",3509.8223,3495.3162,3489.3472,3478.4502,3469.202,3466.8345,3467.0884,3465.704,4068.096,0.015227223
"[3455.668  3394.2473 3361.4397 3429.5808 3452.629  3479.9458 3485.907
 3462.948 ]",3441.7468,3437.9336,3429.444,3415.7795,3410.9424,3414.8657,3414.168,3412.7083,2570.1328,0.013377117
"[3394.2473 3361.4397 3429.5808 3452.629  3479.9458 3485.907  3462.948
 3428.882 ]",3480.3171,3489.854,3495.26,3518.388,3528.7556,3532.7612,3541.796,3551.2925,7289.409,0.023461562
"[3361.4397 3429.5808 3452.629  3479.9458 3485.907  3462.948  3428.882
 3446.0884]",3391.7874,3384.6475,3374.667,3367.704,3359.354,3358.1382,3359.9219,3360.192,7593.8394,0.023571474
"[3429.5808 3452.629  3479.9458 3485.907  3462.948  3428.882  3446.0884
 3465.8306]",3350.4885,3363.0447,3365.0298,3374.6309,3385.5784,3389.1274,3399.3708,3394.1648,6844.249,0.022765402
"[3452.629  3479.9458 3485.907  3462.948  3428.882  3446.0884 3465.8306
 3468.0354]",3417.6843,3412.8113,3391.1602,3386.2568,3382.7139,3374.3484,3367.2146,3364.576,6036.7207,0.021413442
"[3479.9458 3485.907  3462.948  3428.882  3446.0884 3465.8306 3468.0354
 3490.7573]",3446.0498,3425.6624,3422.064,3417.5728,3407.4092,3392.246,3388.619,3379.8955,4010.73,0.016155105
"[3485.907  3462.948  3428.882  3446.0884 3465.8306 3468.0354 3490.7573
 3490.6123]",3460.5452,3455.1467,3440.9314,3429.0571,3419.7842,3412.512,3395.4138,3384.4888,3336.8804,0.013124516
"[3462.948  3428.882  3446.0884 3465.8306 3468.0354 3490.7573 3490.6123
 3457.146 ]",3476.1658,3463.0398,3450.596,3434.5251,3416.7886,3397.865,3383.3967,3372.0037,4042.6782,0.015106307
"[3428.882  3446.0884 3465.8306 3468.0354 3490.7573 3490.6123 3457.146
 3489.1465]",3456.7163,3446.8894,3430.1404,3421.059,3402.6877,3387.4297,3364.2014,3371.526,5641.519,0.018447233
"[3446.0884 3465.8306 3468.0354 3490.7573 3490.6123 3457.146  3489.1465
 3429.9563]",3402.2646,3377.4355,3349.501,3317.071,3301.6462,3282.6255,3279.0066,3283.474,23216.613,0.04121336
"[3465.8306 3468.0354 3490.7573 3490.6123 3457.146  3489.1465 3429.9563
 3451.406 ]",3432.081,3437.5366,3434.8435,3429.3896,3424.2703,3432.5645,3441.335,3442.2769,1679.8662,0.01047219
"[3468.0354 3490.7573 3490.6123 3457.146  3489.1465 3429.9563 3451.406
 3462.3064]",3451.4138,3442.6235,3443.5771,3431.4448,3434.9272,3435.539,3438.4514,3447.5137,1102.9418,0.008085459
"[3490.7573 3490.6123 3457.146  3489.1465 3429.9563 3451.406  3462.3064
 3488.8347]",3462.7263,3463.7031,3462.7131,3456.9053,3463.0654,3460.3608,3466.0195,3460.642,570.66815,0.005998822
"[3490.6123 3457.146  3489.1465 3429.9563 3451.406  3462.3064 3488.8347
 3484.1917]",3506.4355,3512.3457,3511.171,3541.4028,3532.6152,3534.6968,3535.1975,3532.2517,4062.1714,0.016353052
"[3457.146  3489.1465 3429.9563 3451.406  3462.3064 3488.8347 3484.1917
 3481.1125]",3500.5146,3508.5461,3517.2363,3518.5344,3539.737,3531.0886,3533.1772,3541.3342,3523.5444,0.01610433
"[3489.1465 3429.9563 3451.406  3462.3064 3488.8347 3484.1917 3481.1125
 3447.649 ]",3453.929,3451.3481,3444.5996,3444.574,3434.2131,3432.2593,3430.8333,3425.253,1346.0911,0.009365573
"[3429.9563 3451.406  3462.3064 3488.8347 3484.1917 3481.1125 3447.649
 3372.8552]",3504.5366,3510.7766,3526.594,3534.0847,3539.2285,3542.8464,3552.274,3550.3826,8071.2534,0.023374312
"[3451.406  3462.3064 3488.8347 3484.1917 3481.1125 3447.649  3372.8552
 3293.53  ]",3441.3909,3447.423,3449.2961,3442.9412,3447.7097,3447.017,3446.4038,3447.1436,4213.672,0.013574798
"[3462.3064 3488.8347 3484.1917 3481.1125 3447.649  3372.8552 3293.53
 3256.3884]",3450.522,3440.5164,3423.8523,3420.7202,3425.374,3414.2007,3417.181,3417.445,6649.501,0.01970514
"[3488.8347 3484.1917 3481.1125 3447.649  3372.8552 3293.53   3256.3884
 3296.0923]",3466.593,3466.2622,3464.7617,3477.9275,3483.3196,3484.0168,3488.7073,3483.0408,17426.209,0.0304561
"[3484.1917 3481.1125 3447.649  3372.8552 3293.53   3256.3884 3296.0923
 3309.7466]",3494.0554,3491.044,3491.334,3495.3813,3498.876,3492.8992,3491.926,3485.8206,23071.77,0.03778408
"[3481.1125 3447.649  3372.8552 3293.53   3256.3884 3296.0923 3309.7466
 3223.5327]",3481.5771,3482.9895,3489.7454,3491.8984,3496.866,3491.5864,3494.7917,3484.0994,31555.824,0.046896324
"[3447.649  3372.8552 3293.53   3256.3884 3296.0923 3309.7466 3223.5327
 3063.965 ]",3469.097,3467.027,3458.8945,3454.992,3441.9104,3438.4648,3435.6433,3430.6409,36673.81,0.051743
"[3372.8552 3293.53   3256.3884 3296.0923 3309.7466 3223.5327 3063.965
 3170.7102]",3428.6646,3423.0317,3416.4185,3400.4224,3394.4539,3389.2893,3383.1433,3385.4539,29877.484,0.048196964
"[3293.53   3256.3884 3296.0923 3309.7466 3223.5327 3063.965  3170.7102
 3215.0444]",3392.9111,3383.7656,3370.4976,3362.4834,3357.0925,3347.0967,3346.4653,3345.646,22545.904,0.042211354
"[3256.3884 3296.0923 3309.7466 3223.5327 3063.965  3170.7102 3215.0444
 3251.0725]",3339.4268,3325.1846,3315.2966,3297.0928,3282.6213,3283.8357,3276.7954,3285.1946,9846.13,0.024445955
"[3296.0923 3309.7466 3223.5327 3063.965  3170.7102 3215.0444 3251.0725
 3253.6858]",3279.804,3259.7317,3241.5535,3230.0952,3216.8867,3212.7034,3206.999,3216.844,4516.038,0.015004428
"[3309.7466 3223.5327 3063.965  3170.7102 3215.0444 3251.0725 3253.6858
 3259.8618]",3297.3408,3305.347,3292.8608,3317.767,3316.7288,3321.2144,3335.0144,3335.0369,13548.959,0.03143417
"[3223.5327 3063.965  3170.7102 3215.0444 3251.0725 3253.6858 3259.8618
 3271.0325]",3305.3572,3313.717,3323.9646,3335.4912,3348.27,3356.5237,3357.543,3353.9248,17937.668,0.038687978
"[3063.965  3170.7102 3215.0444 3251.0725 3253.6858 3259.8618 3271.0325
 3250.2644]",3223.5127,3254.555,3276.4622,3286.72,3320.7397,3331.9023,3333.2646,3328.8184,7157.2363,0.024310678
"[3170.7102 3215.0444 3251.0725 3253.6858 3259.8618 3271.0325 3250.2644
 3212.24  ]",3063.9663,3090.2314,3096.2278,3116.0981,3134.9468,3131.2893,3130.7607,3136.6775,15625.316,0.037966736
"[3215.0444 3251.0725 3253.6858 3259.8618 3271.0325 3250.2644 3212.24
 3214.5027]",3186.825,3178.8467,3168.473,3189.2358,3160.8582,3143.9912,3156.6958,3148.5703,6140.8477,0.022878654
"[3251.0725 3253.6858 3259.8618 3271.0325 3250.2644 3212.24   3214.5027
 3203.9392]",3203.2654,3193.7637,3206.1865,3178.069,3145.0386,3144.1782,3138.2534,3108.9634,5992.331,0.02311676
"[3253.6858 3259.8618 3271.0325 3250.2644 3212.24   3214.5027 3203.9392
 3266.596 ]",3234.1768,3216.9927,3173.0266,3130.079,3123.4048,3096.2888,3067.158,3033.4214,15151.715,0.03307361
"[3259.8618 3271.0325 3250.2644 3212.24   3214.5027 3203.9392 3266.596
 3252.203 ]",3253.443,3232.3945,3203.8113,3201.228,3189.3794,3154.8062,3132.4924,3135.7026,4801.818,0.016440893
"[3271.0325 3250.2644 3212.24   3214.5027 3203.9392 3266.596  3252.203
 3282.7166]",3247.759,3228.1274,3245.193,3259.3542,3231.5872,3215.8806,3221.5464,3230.6467,1389.6013,0.010947539
"[3250.2644 3212.24   3214.5027 3203.9392 3266.596  3252.203  3282.7166
 3283.426 ]",3251.7717,3254.5354,3265.397,3225.5952,3200.5962,3205.7065,3200.3008,3195.9644,3226.2708,0.015308399
"[3212.24   3214.5027 3203.9392 3266.596  3252.203  3282.7166 3283.426
 3236.695 ]",3263.63,3270.2688,3264.032,3231.142,3221.6619,3234.5134,3238.492,3234.8682,1987.2002,0.012660017
"[3214.5027 3203.9392 3266.596  3252.203  3282.7166 3283.426  3236.695
 3251.85  ]",3230.5305,3234.4553,3233.872,3259.9001,3273.7117,3275.8137,3290.8755,3305.7131,1036.7505,0.008157492
"[3203.9392 3266.596  3252.203  3282.7166 3283.426  3236.695  3251.85
 3167.126 ]",3203.75,3220.2954,3261.143,3286.3174,3312.5588,3318.9329,3348.467,3349.5933,6559.6978,0.017460471
"[3266.596  3252.203  3282.7166 3283.426  3236.695  3251.85   3167.126
 3213.3296]",3174.3687,3172.2063,3168.8406,3167.0815,3148.7214,3161.4922,3161.3804,3145.9543,7735.6816,0.025087848
"[3252.203  3282.7166 3283.426  3236.695  3251.85   3167.126  3213.3296
 3186.8245]",3271.9263,3261.4727,3248.8716,3238.4326,3241.6685,3232.8928,3223.9072,3200.5024,845.65765,0.006884641
"[3282.7166 3283.426  3236.695  3251.85   3167.126  3213.3296 3186.8245
 3225.641 ]",3282.837,3283.797,3279.784,3298.8777,3313.6448,3295.2498,3303.241,3294.5002,6317.6816,0.01969479
"[3283.426  3236.695  3251.85   3167.126  3213.3296 3186.8245 3225.641
 3211.2449]",3268.3647,3268.9128,3256.7405,3258.2346,3239.3735,3235.6904,3240.9514,3232.4312,1667.3702,0.009949314
"[3236.695  3251.85   3167.126  3213.3296 3186.8245 3225.641  3211.2449
 3195.524 ]",3269.091,3263.68,3257.4138,3243.2827,3232.042,3221.2844,3218.3462,3200.881,1547.658,0.008862948
"[3251.85   3167.126  3213.3296 3186.8245 3225.641  3211.2449 3195.524
 3194.0288]",3225.2139,3212.6062,3186.653,3169.0317,3154.4763,3130.7053,3119.6655,3113.7383,3444.7837,0.016556948
"[3167.126  3213.3296 3186.8245 3225.641  3211.2449 3195.524  3194.0288
 3151.0498]",3239.046,3229.5183,3195.431,3185.568,3183.5503,3162.7002,3157.1963,3158.9492,1297.2361,0.009475597
"[3213.3296 3186.8245 3225.641  3211.2449 3195.524  3194.0288 3151.0498
 3079.8076]",3172.6401,3161.3616,3147.192,3144.866,3145.1396,3136.196,3142.979,3144.2944,2871.415,0.015377199
"[3186.8245 3225.641  3211.2449 3195.524  3194.0288 3151.0498 3079.8076
 3086.9192]",3225.4668,3229.6296,3244.035,3274.1733,3280.5261,3284.3716,3299.2234,3297.3306,15805.347,0.03212279
"[3225.641  3211.2449 3195.524  3194.0288 3151.0498 3079.8076 3086.9192
 2928.5117]",3184.785,3185.7722,3193.2383,3206.864,3211.6257,3216.4023,3219.066,3216.7314,15668.623,0.02876688
"[3211.2449 3195.524  3194.0288 3151.0498 3079.8076 3086.9192 2928.5117
 2886.4258]",3255.3198,3273.236,3285.9832,3301.5503,3315.349,3314.8098,3320.4075,3318.6855,60866.562,0.06855956
"[3195.524  3194.0288 3151.0498 3079.8076 3086.9192 2928.5117 2886.4258
 2958.282 ]",3214.3828,3219.8826,3231.831,3231.5293,3237.768,3232.6304,3237.5989,3239.8596,43552.652,0.05730711
"[3194.0288 3151.0498 3079.8076 3086.9192 2928.5117 2886.4258 2958.282
 2975.4849]",3204.373,3208.0667,3204.0786,3197.2576,3192.2708,3192.0354,3188.8628,3182.0425,36221.92,0.05509192
"[3151.0498 3079.8076 3086.9192 2928.5117 2886.4258 2958.282  2975.4849
 3047.0625]",3191.8875,3200.032,3200.2993,3191.573,3181.6338,3184.709,3177.2122,3176.1377,36743.645,0.058440596
"[3079.8076 3086.9192 2928.5117 2886.4258 2958.282  2975.4849 3047.0625
 3067.7588]",3156.0483,3145.7244,3131.8284,3126.1528,3113.395,3104.778,3103.0095,3086.7275,19043.012,0.0395894
"[3086.9192 2928.5117 2886.4258 2958.282  2975.4849 3047.0625 3067.7588
 3001.5605]",3100.2388,3091.7795,3072.4624,3055.379,3044.0847,3039.784,3030.5383,3035.8784,9774.154,0.025793768
"[2928.5117 2886.4258 2958.282  2975.4849 3047.0625 3067.7588 3001.5605
 3004.1409]",3102.763,3107.9026,3107.553,3122.4705,3129.8433,3127.6594,3136.828,3144.9045,21481.809,0.046838142
"[2886.4258 2958.282  2975.4849 3047.0625 3067.7588 3001.5605 3004.1409
 3035.8442]",2978.5847,2962.4333,2944.729,2917.3938,2899.7524,2902.79,2895.3245,2901.1172,11780.567,0.03181199
"[2958.282  2975.4849 3047.0625 3067.7588 3001.5605 3004.1409 3035.8442
 3058.7026]",2892.7732,2908.2896,2901.8757,2919.083,2938.6877,2946.4905,2951.5835,2964.6948,9400.524,0.029933263
"[2975.4849 3047.0625 3067.7588 3001.5605 3004.1409 3035.8442 3058.7026
 3054.994 ]",2953.6497,2946.2363,2916.85,2927.9802,2916.5513,2907.8418,2911.9395,2911.228,13136.852,0.035061914
"[3047.0625 3067.7588 3001.5605 3004.1409 3035.8442 3058.7026 3054.994
