真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
2831.183,2826.0789,2817.04465,2806.85,2802.21585,2787.6007,2785.2823,2779.32215,2781.7386,3032.982184302191,1.2875284233205
2814.041,2827.9266,2817.15265,2811.56675,2783.70465,2773.6434,2760.8675,2760.6972,2766.14995,6749.016779140004,2.1982528786534
2798.125,2818.1733,2818.8093,2795.0801,2786.341,2780.19925,2774.91115,2773.1338,2770.0175,7092.113785983131,2.4797154809741
2787.257,2767.399,2751.7856,2730.51985,2740.732,2738.35065,2719.59855,2710.6194,2709.9218,17845.300904763404,4.106170751586
2772.545,2778.56325,2761.6062,2748.2784,2733.4291,2724.9078,2721.8659,2719.31125,2724.7204,18614.96405346811,4.3178382357982
2829.271,2731.5223,2724.5792,2718.66725,2716.15505,2719.545,2721.90995,2718.81625,2715.59755,24468.96662654528,5.3516881542107
2859.542,2831.4387,2835.03675,2824.98955,2838.84665,2842.65235,2833.99595,2834.4479,2837.39665,2242.9345008418672,1.4795412604546
2905.561,2863.67675,2870.09425,2875.53935,2882.3904,2894.993,2890.2051,2888.69775,2881.19075,2598.728649180325,1.3599297527432
2903.646,2907.92695,2919.7468,2918.53525,2930.82005,2930.40115,2924.4047,2932.6044,2917.5181,9824.392942586255,2.8733636360704
2882.225,2926.91785,2928.73125,2937.1701,2918.3527,2921.8257,2919.64805,2924.9223,2926.9608,15890.570801075926,3.8944612740375
2873.593,2873.316,2898.1557,2899.3601,2897.3984,2895.58835,2898.3034,2902.5616,2906.9229,12889.330294526564,3.3321976577069
2869.049,2879.2986,2889.15585,2885.2168,2884.3864,2876.1712,2880.77395,2878.8291,2880.52865,11908.42044254471,3.3936283555678
2876.4,2880.2739,2873.4149,2885.38345,2882.0438,2879.44975,2885.22925,2890.7562,2892.30475,13614.854116973762,3.7967271645145
2824.533,2880.4645,2877.8917,2873.0585,2871.2881,2880.37715,2877.85995,2881.6317,2882.95315,12972.78886826722,3.9621744538885
2768.023,2830.46705,2829.3685,2831.24805,2836.4488,2834.2585,2843.44615,2848.0784,2855.10205,6135.3579881287715,2.7038683227174
2740.442,2765.1837,2776.76745,2779.963,2778.5575,2777.14465,2781.62115,2779.98825,2784.3954,932.6246327762574,0.7836461183537
2705.156,2738.6272,2741.1485,2748.8659,2775.16455,2788.0349,2799.2612,2799.7375,2809.5122,1374.797414580316,1.007299069355
2779.374,2698.44545,2696.3159,2720.35735,2732.6577,2752.22615,2745.9409,2744.4521,2767.6176,3117.431040390923,1.8869226284244
2744.069,2798.8404,2795.2315,2805.5496,2805.24775,2800.45535,2800.5551,2807.1947,2807.4144,4926.067806164422,1.9482016659864
2794.381,2777.213,2777.79035,2780.64305,2779.1716,2778.7797,2789.3652,2789.0345,2789.02875,4177.312700615958,1.8123081675576
2795.309,2806.32225,2820.9363,2833.2973,2840.49015,2849.82935,2851.9888,2848.2491,2846.5743,13424.779491765958,3.714801668335
2785.872,2806.0918,2822.5465,2841.2592,2847.2915,2855.5863,2861.44615,2860.39175,2864.0621,17000.053078833138,4.3717796573635
2780.964,2798.03905,2798.2018,2799.6717,2811.7439,2809.6304,2805.62235,2800.17455,2797.0996,8163.40261064848,3.0957569757854
2723.257,2793.5959,2805.394,2790.4535,2779.0807,2770.57145,2765.2673,2757.33735,2759.57425,5267.717206678461,2.4177083363919
2705.191,2717.849,2734.3776,2731.17925,2715.96415,2725.8321,2732.38195,2737.44165,2733.3443,1042.4965567337551,0.9357763471256
