真实,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
3447.9914,3465.0001,3463.014145,3455.3742650000004,3449.6989200000003,3453.797555,3445.725855,3447.740475,3444.70204
3477.2186,3454.1406800000004,3428.1888999999996,3454.528625,3454.18152,3445.260435,3450.5220950000003,3447.9551,3446.438645
3466.5491,3481.996675,3480.1341649999995,3508.597035,3532.42678,3548.52576,3541.5089150000003,3549.1707050000005,3543.719955
3458.2277,3463.2516950000004,3460.429715,3458.951755,3444.69175,3446.6445700000004,3439.405055,3435.973555,3432.551645
3494.6348,3436.6949950000003,3458.3018650000004,3449.929355,3438.1812449999998,3436.538455,3424.06423,3415.5348050000002,3417.5715
3529.9309,3480.44624,3482.4207899999997,3462.5796550000005,3453.0229950000003,3456.5406099999996,3452.17717,3455.1654399999998,3454.5031500000005
3532.6213,3525.4406950000002,3506.5510099999997,3503.5287200000002,3497.897985,3495.08544,3500.238655,3497.6284650000002,3504.65171
3524.7374,3515.8167999999996,3512.5242800000005,3485.42739,3474.9978499999997,3471.37665,3459.757925,3457.8829950000004,3459.23511
3516.2989,3531.4516350000004,3546.5454799999998,3550.16363,3559.02802,3573.277525,3569.51102,3573.27084,3572.8758749999997
3517.3447,3517.4200549999996,3516.7671499999997,3513.78308,3509.69258,3502.3373600000004,3506.5998449999997,3502.666325,3502.576365
3446.976,3525.30786,3533.7944150000003,3544.1418750000003,3535.1910500000004,3547.3574799999997,3546.8908250000004,3547.231795,3538.2581250000003
3485.2859,3468.22883,3471.01976,3466.5413049999997,3459.6000050000002,3451.30114,3452.3677900000002,3461.0714249999996,3460.76237
3465.5546,3471.60325,3471.65665,3460.281655,3452.5895100000002,3453.0330750000003,3452.290495,3460.0694600000006,3455.085
3427.3338,3456.8494,3459.3845500000007,3472.691475,3474.22537,3470.117565,3475.675705,3479.52096,3480.76548
3477.1321,3449.905715,3450.98235,3441.924,3439.07546,3441.02403,3447.253155,3448.166025,3446.054055
3514.471,3473.2073800000003,3473.118445,3458.8578500000003,3459.6943650000003,3480.9442900000004,3473.74255,3475.38213,3473.5947300000003
3540.3837,3523.99416,3529.1682849999997,3528.99847,3537.12853,3537.075145,3533.412505,3531.395555,3533.5106450000003
3501.6643,3564.72135,3574.74785,3575.26725,3585.38071,3577.8099899999997,3577.1905699999998,3591.91707,3591.919135
3522.1567,3513.90726,3505.0085200000003,3489.83206,3475.511775,3463.9116599999998,3460.0482700000002,3448.0385,3439.27733
3528.1512,3527.7758699999995,3520.5555999999997,3502.9512250000007,3496.063595,3487.83849,3479.6830099999997,3473.087505,3479.5987
3543.9402,3525.0580600000003,3516.14869,3511.3235700000005,3495.79389,3489.362595,3482.28612,3486.204885,3486.78529
3567.1008,3534.33365,3523.4421,3522.02953,3501.881655,3498.09748,3498.1076000000003,3502.5490449999998,3506.41245
3597.0426,3565.9484,3550.4876000000004,3542.641965,3550.235205,3552.69121,3540.744055,3541.42134,3543.0921900000003
3581.7344,3604.65491,3603.38528,3612.59506,3622.3030449999997,3623.349275,3617.14873,3621.281105,3619.91894
3621.8593,3609.2758599999997,3611.29806,3611.478645,3604.92292,3603.8425150000003,3605.34351,3609.74976,3601.845315
3676.5866,3617.9002,3638.70679,3652.3464950000002,3645.1693299999997,3659.13016,3655.5990650000003,3656.484645,3660.2991700000002
3675.1865,3668.6751999999997,3661.4216749999996,3657.129055,3657.835405,3658.31556,3658.01742,3669.2918950000003,3674.6077649999997
3693.1296,3649.19331,3657.9974500000003,3677.56692,3689.37892,3675.248085,3684.02511,3697.7586050000004,3704.22767
3703.1103,3694.3708700000007,3701.0346600000003,3703.4941799999997,3699.3248649999996,3690.94268,3693.7071050000004,3693.334155,3694.678395
3715.3723,3686.28574,3688.7238400000006,3681.72051,3680.3644249999998,3679.5215049999997,3669.490405,3670.4550799999997,3676.9042150000005
3662.6015,3720.9896,3747.7595399999996,3751.6340150000005,3762.021345,3769.0752949999996,3775.991435,3786.07362,3796.6945699999997
3656.2232,3668.68786,3625.2400600000005,3637.76766,3635.8879500000003,3634.80176,3649.987025,3654.054315,3658.406015
3607.0922,3632.8986700000005,3635.1625249999997,3643.316695,3640.526705,3640.85315,3650.090445,3651.79122,3656.3291950000003
3613.9663,3610.9693500000003,3619.0809,3617.8260499999997,3625.1499599999997,3635.7201449999993,3653.60376,3659.598545,3664.50658
3628.4897,3613.3190999999997,3614.9248500000003,3622.2846449999997,3632.50021,3636.336565,3642.61651,3647.068705,3648.91267
3642.2204,3640.4175649999997,3640.56115,3648.887285,3648.9598100000003,3649.132065,3649.042825,3631.183505,3624.73929
3613.0673,3639.70672,3637.5686299999998,3635.2027449999996,3636.43769,3643.68991,3638.0179499999995,3638.6283750000002,3632.3961799999997
3582.8307,3614.0510000000004,3632.128245,3637.479335,3631.212455,3624.28114,3622.299835,3614.5674449999997,3612.5292950000003
3602.2184,3590.318035,3602.02383,3609.187295,3607.76651,3601.79022,3591.368295,3581.32017,3574.6556499999997
3536.2944,3600.6208500000002,3598.96367,3593.6276100000005,3600.18066,3600.1996499999996,3606.016575,3598.0848,3594.66636
3568.1668,3560.97711,3557.66167,3559.052965,3557.73312,3550.8440200000005,3548.177245,3546.73143,3544.5607750000004
3592.1666,3571.0288200000005,3577.1908700000004,3561.637775,3570.75803,3577.60466,3573.05028,3569.530075,3566.32787
3591.7087,3573.11407,3572.1766749999997,3574.34634,3573.84876,3572.0342,3565.380685,3560.40203,3553.6918450000003
3546.9362,3579.1936800000003,3571.274745,3556.231975,3547.385675,3538.60433,3528.521025,3520.360355,3514.337385
3561.7623,3553.50104,3552.2882600000003,3560.73655,3560.9221150000003,3560.6875800000007,3558.415365,3552.462075,3551.017455
3558.2795,3563.9854100000002,3565.06868,3560.64512,3554.3516799999998,3547.5906700000005,3541.52531,3536.6102,3536.1587350000004
3572.3662,3537.3230000000003,3532.4894400000003,3520.6154899999997,3516.936605,3517.79154,3516.2818899999997,3515.9680249999997,3522.5939799999996
3568.1379,3561.26005,3553.3892749999995,3546.5529850000003,3539.573185,3534.769735,3540.47075,3535.55599,3528.398255
3593.1533,3568.73359,3572.5321750000003,3565.8284249999997,3561.93709,3556.24388,3553.804255,3551.690015,3556.3023000000003
3587.0009,3593.240075,3592.5429599999998,3593.7441249999997,3587.662835,3588.6185649999998,3591.427665,3593.01879,3595.386005
3594.7831,3587.01006,3580.688975,3586.4926499999997,3594.691085,3588.780945,3588.5105,3586.9044250000006,3587.833625
3582.6036,3595.4203500000003,3596.7554,3598.5825800000002,3592.72102,3588.577175,3593.5680700000003,3590.86322,3587.3929599999997
3609.8626,3573.6811600000005,3578.380865,3580.12581,3581.4184,3585.705495,3585.58705,3588.8427549999997,3590.5123750000002
3597.6377,3610.8495500000004,3611.2578,3612.236935,3617.0546449999993,3615.02369,3616.7340050000003,3622.6786100000004,3619.091105
3562.3052,3601.1407000000004,3608.5037700000003,3615.0160700000006,3614.84563,3617.8328149999998,3622.7586,3623.8425150000003,3627.59221
3518.4166,3566.6062,3550.6758800000002,3559.8827600000004,3563.549315,3564.127955,3560.44945,3557.02561,3562.9161400000003
3547.3361,3517.4751750000005,3522.447465,3518.7500849999997,3522.972525,3520.50776,3522.5476049999997,3518.119245,3516.8420399999995
3544.4795,3542.7751850000004,3542.2201050000003,3544.97936,3549.80299,3544.819495,3541.55472,3541.1779500000002,3546.484555
3505.6283,3546.9847,3553.87353,3562.173725,3564.544505,3562.533165,3561.683555,3564.0948,3564.26183
3498.5368,3538.1327300000003,3542.92018,3550.36717,3546.25214,3541.5589400000003,3544.3907600000002,3539.74853,3544.123065
3526.8657,3502.4980349999996,3492.47321,3492.5364649999997,3492.21615,3490.4712750000003,3491.34832,3489.24055,3479.6139000000003
3491.5677,3537.1410400000004,3533.78333,3538.29259,3542.6785099999997,3530.1571400000003,3531.0788599999996,3529.06072,3530.46105
3498.6308,3473.47073,3477.1747800000003,3498.28567,3503.464915,3494.61143,3501.42063,3501.16457,3491.5259749999996
3507.0018,3514.740115,3532.200395,3526.73183,3524.6945599999995,3535.20781,3528.1294399999997,3528.45065,3522.11548
3492.4616,3492.49235,3492.642140000001,3477.131225,3484.310235,3498.338615,3499.7009399999997,3495.699035,3493.749505
3532.7858,3468.89447,3464.2430700000004,3468.17324,3463.2963,3451.0023600000004,3445.7587949999997,3454.261515,3451.395765
3539.1002,3518.2575,3513.70435,3512.2253,3505.297075,3497.1201950000004,3493.53715,3487.60351,3481.41137
3533.3026,3532.10785,3521.5351,3514.2779,3511.769015,3508.094435,3503.475215,3498.24472,3500.105845
3521.7867,3522.61979,3530.956875,3529.217485,3513.7749350000004,3516.492095,3519.5945749999996,3521.397575,3519.6042700000003
3537.3662,3530.0939399999997,3533.32358,3518.928745,3525.11834,3524.67194,3521.8518699999995,3523.6419699999997,3521.403895
3520.7106,3522.272515,3515.100125,3511.4267550000004,3513.070775,3509.084285,3507.452,3507.7707950000004,3513.7453399999995
3560.3734,3515.5064,3516.51284,3538.8375849999993,3539.7325,3546.02109,3545.6355350000003,3544.843145,3557.361145
3582.0797,3564.33545,3570.9578899999997,3565.505865,3576.57284,3569.093895,3575.81626,3572.906445,3566.517595
3589.0894,3583.86926,3593.282,3597.18992,3599.48798,3600.472825,3600.9371300000003,3603.268055,3602.965265
3592.7025,3579.7653000000005,3589.0621,3596.120435,3600.117325,3605.3019699999995,3604.3399299999996,3609.07861,3609.838495
3584.1788,3604.167555,3626.1720100000002,3617.626305,3616.89422,3614.6439950000004,3615.830775,3626.3826950000002,3623.7486
3564.0894,3579.52449,3584.19627,3579.7457,3584.51398,3582.6530799999996,3584.23711,3590.578165,3594.00499
3562.6968,3570.2225,3581.92055,3588.35361,3591.86244,3597.7742399999997,3605.0284149999998,3608.152705,3612.57921
3563.8872,3570.11065,3580.853945,3589.69823,3593.1541349999998,3596.081225,3601.844545,3609.6215200000006,3608.35388
3576.8853,3553.7780199999997,3567.7959250000004,3575.33199,3582.280815,3585.8979099999997,3587.842975,3589.536145,3591.147335
3573.8358,3576.3335500000003,3572.2596000000003,3584.2474700000002,3590.3446249999997,3589.5292400000003,3585.8610999999996,3591.5242399999997,3587.10531
3607.4322,3574.6529600000003,3566.99326,3576.704145,3579.71983,3576.5340699999997,3572.04035,3577.5829249999997,3571.05711
3589.3061,3606.7598750000006,3613.4153300000007,3617.964285,3619.3178500000004,3622.25729,3622.859955,3623.30485,3630.26422
3595.0882,3594.57069,3594.7552000000005,3595.980565,3590.56352,3586.02641,3581.01982,3580.4985100000004,3581.6488099999997
3637.5675,3602.5405000000005,3604.283995,3606.06056,3603.359675,3598.8668850000004,3597.669645,3598.4744600000004,3597.931195
3673.0412,3622.737335,3624.6273499999998,3625.123515,3621.329175,3622.1447900000003,3623.400835,3622.9727350000003,3622.043075
3666.3479,3667.22573,3655.964105,3640.771495,3640.0691150000002,3647.8560150000003,3650.774155,3648.5891,3650.2793649999994
3681.082,3645.7434300000004,3630.4094400000004,3624.117565,3618.75765,3606.396210000001,3599.348105,3593.59144,3593.1895750000003
3661.5253,3678.84928,3667.924465,3650.721055,3647.9440550000004,3642.406325,3636.520055,3630.8073000000004,3625.32332
3647.6303,3651.6832000000004,3650.63595,3625.093705,3624.3352650000006,3623.61812,3617.25583,3619.5726850000005,3624.435165
3675.016,3656.1212,3644.46417,3649.6980200000003,3643.706465,3636.85944,3637.968645,3639.612365,3637.911705
3632.3638,3659.819745,3660.10069,3652.980915,3651.6747699999996,3650.6827649999996,3654.41363,3659.5955200000003,3660.5195700000004
3593.6019,3625.42264,3629.2784899999997,3638.02017,3638.4124200000006,3648.2974750000003,3656.063945,3659.46583,3660.909135
3625.1251,3601.2006499999998,3606.4910000000004,3610.3697900000006,3607.40522,3608.1339,3619.86629,3622.2019950000004,3622.63879
3622.6178,3618.36092,3619.86687,3623.3144300000004,3634.49656,3637.27492,3638.6944900000003,3643.618015,3641.429715
3643.3391,3635.0459499999997,3625.0454249999993,3610.741805,3609.389335,3602.2508,3597.1747299999997,3599.05769,3602.8395149999997
3618.0535,3637.1288050000003,3629.4015500000005,3619.8363850000005,3617.12734,3609.963485,3606.2362200000007,3603.7212950000003,3604.56403
3615.9741,3615.2945799999998,3629.1384,3632.015115,3621.2646299999997,3609.15982,3602.969835,3596.9782050000003,3588.68799
3630.1115,3612.36535,3596.3038500000002,3603.66409,3601.77765,3599.0071500000004,3598.65955,3597.183285,3592.547715
3597.0002,3620.4099800000004,3615.498455,3613.60878,3617.85439,3606.51037,3608.1407099999997,3608.2129750000004,3598.852715
3619.1886,3593.22713,3601.685645,3601.66689,3597.5234950000004,3596.53556,3598.968835,3594.024355,3591.324625
3639.7754,3617.361595,3626.443555,3621.8611600000004,3624.573485,3625.13865,3618.892645,3616.57464,3618.463175
3632.3289,3623.8052499999994,3624.02524,3647.61968,3649.033175,3643.94772,3642.589325,3643.4621749999997,3640.634355
3595.1761,3636.5690000000004,3621.3263450000004,3622.7630849999996,3644.13322,3641.3139499999997,3637.283045,3631.84155,3623.51707
3586.0792,3602.01135,3606.7530500000003,3609.2957449999994,3602.35339,3598.75277,3600.584155,3593.46851,3593.09253
3579.5427,3586.0072850000006,3572.03699,3567.65754,3553.080535,3550.09548,3552.3576649999995,3557.1487150000003,3558.5063250000003
3593.5187,3575.091405,3560.280715,3577.941205,3578.712015,3572.6064650000008,3575.133285,3582.147245,3580.1394350000005
3567.4409,3594.6668999999997,3589.8451800000003,3575.4110650000002,3575.1817899999996,3576.90954,3580.5476049999997,3583.986925,3575.771175
3597.4321,3566.527935,3564.813435,3564.7722750000003,3564.4102249999996,3565.08735,3566.5846300000003,3560.687185,3560.54765
3555.2585,3595.1904999999997,3596.7882899999995,3595.3231,3597.02961,3596.621755,3596.6955500000004,3591.1867650000004,3590.81891
3521.2559,3551.98344,3558.53121,3550.0115450000003,3542.3602300000002,3532.1421200000004,3534.598535,3534.9282249999997,3533.4675899999997
3541.666,3525.2326550000002,3531.892105,3544.09966,3552.1814350000004,3556.894505,3559.3224950000003,3570.067895,3575.10294
3569.9144,3543.05066,3557.05074,3548.0410699999998,3553.485685,3536.0244900000002,3531.9649449999997,3529.8540700000003,3523.6087799999996
3558.1796,3565.1771999999996,3567.84721,3566.3315150000003,3566.0106450000003,3556.1810649999998,3553.9769149999997,3559.7023400000003,3555.4953750000004
3555.0629,3536.09353,3531.8845800000004,3514.40619,3508.2580749999997,3508.7857400000003,3507.8000549999997,3504.42576,3508.9248150000003
3522.5679,3547.9553800000003,3534.3543,3516.7124200000003,3515.332155,3512.34336,3514.69326,3509.576155,3507.257525
3524.105,3508.085605,3507.3946,3507.28115,3503.46943,3494.859565,3487.666335,3484.2558900000004,3483.898205
3433.0612,3516.4318500000004,3498.8043900000002,3500.54359,3502.535565,3502.6263150000004,3497.24168,3493.4481400000004,3492.97203
3455.6679,3444.045295,3448.4169949999996,3446.3313800000005,3439.371,3444.9349150000003,3450.675365,3447.2966650000003,3448.05176
3394.2474,3461.68077,3466.457345,3472.572115000001,3484.6666750000004,3491.6451500000003,3494.76843,3499.156665,3506.535855
3361.4397,3402.41625,3403.8722500000003,3383.7551350000003,3392.5926550000004,3397.5085849999996,3416.666325,3423.85759,3430.38107
3429.5809,3359.4356900000002,3379.246225,3403.41399,3409.6050999999998,3414.4814449999994,3416.845495,3424.807565,3422.4052800000004
3452.6288,3437.356935,3447.821425,3441.934325,3428.855745,3429.79175,3427.042575,3422.5795049999997,3418.72868
3479.9458,3460.550465,3452.057865,3450.754745,3445.0472800000002,3424.7882000000004,3432.7747550000004,3432.4133300000003,3426.52813
3485.9071,3448.45041,3447.8541300000006,3462.41928,3472.612735,3470.1379,3465.061355,3452.87362,3449.2792149999996
3462.9479,3509.6055,3523.04441,3515.4843800000003,3509.80365,3498.402675,3480.1994,3476.3888500000003,3466.7519700000003
3428.8821,3462.9245149999997,3451.77437,3442.266575,3441.3799150000004,3427.03266,3418.9048150000003,3406.87111,3406.824665
3446.0885,3437.3114,3393.4883950000003,3395.231775,3385.264945,3362.645315,3372.5485550000003,3377.61412,3385.8415000000005
3465.8305,3438.6672,3439.44463,3444.0127199999997,3439.7151650000005,3437.7790050000003,3451.131855,3453.9594499999994,3452.6389799999997
3468.0354,3427.4774499999994,3442.4329549999993,3457.3252,3444.888745,3445.864275,3440.0981949999996,3440.91563,3443.65665
3490.7573,3432.9732249999997,3452.9641250000004,3457.16317,3447.499935,3455.14205,3458.937675,3460.19344,3455.814905
3490.6123,3499.73305,3500.905785,3491.559095,3505.72262,3490.1438200000002,3493.1077650000007,3493.697905,3495.04141
3457.146,3494.982295,3495.7843150000003,3510.136695,3510.5389999999998,3517.314385,3514.28786,3515.807695,3514.9536800000005
3489.1465,3463.52147,3461.97436,3462.56384,3459.2686000000003,3453.8456650000003,3450.3530150000006,3443.349935,3439.08576
3429.9564,3493.705745,3509.8256200000005,3517.5953900000004,3519.754205,3519.303705,3517.321415,3526.4496099999997,3528.614995
3451.4061,3455.8088,3458.474905,3460.3019350000004,3457.6652650000005,3459.43907,3459.515495,3456.85099,3455.1260650000004
3462.3064,3446.5317000000005,3441.6885,3432.9348250000003,3433.00695,3435.35666,3430.6079199999995,3431.95773,3433.72211
3488.8347,3468.53704,3468.7365800000002,3470.0415700000003,3470.19563,3474.37094,3470.87863,3469.3775450000003,3464.149905
3484.1916,3491.443405,3511.03807,3511.3396649999995,3513.733095,3515.7127600000003,3519.8995649999997,3521.586655,3517.5203650000003
3481.1125,3475.92945,3466.660785,3467.581525,3469.22976,3471.199885,3469.918995,3470.08522,3464.22969
3447.649,3472.402,3468.57938,3454.7341850000003,3453.9872,3443.5794100000003,3442.3286,3441.0462150000003,3439.376185
3372.8552,3449.52776,3448.89729,3444.1013500000004,3428.407445,3420.8455050000002,3417.6660300000003,3415.36024,3414.2054500000004
3293.5301,3394.0833599999996,3391.0643900000005,3393.464555,3391.364595,3394.94455,3394.613605,3393.3794000000003,3389.607215
3256.3884,3321.5010949999996,3301.4373,3295.3509050000002,3279.3272150000003,3266.225885,3274.427415,3265.36623,3265.025515
3296.0922,3256.2028,3246.07546,3237.58309,3224.7258650000003,3217.53087,3210.789285,3205.247915,3214.2595650000003
3309.7467,3283.7578750000002,3289.78975,3272.1332,3276.3464,3275.8956500000004,3279.62918,3289.01037,3286.2276
3223.5328,3301.108785,3302.5309500000003,3292.6899249999997,3294.7259999999997,3300.9967500000002,3302.265455,3304.34425,3302.7816000000003
3063.9652,3248.03655,3251.558,3253.7832,3245.8939550000005,3285.814765,3280.935305,3272.9982,3266.375645
3170.7103,3069.3338000000003,3075.3611550000005,3064.7444,3076.37115,3071.541695,3048.0571499999996,3050.26494,3042.185715
3215.0445,3180.96335,3170.9051600000003,3154.53038,3150.89061,3143.0737500000005,3128.801575,3138.141785,3118.972195
3251.0724,3212.9889000000003,3235.73397,3247.12275,3211.51593,3192.76485,3194.2576849999996,3177.866175,3177.397375
3253.6857,3261.6404350000003,3256.95439,3218.022665,3189.0746450000006,3174.7893999999997,3159.874525,3154.337215,3128.316905
3259.8619,3235.89653,3239.390295,3246.295405,3242.6118500000002,3219.918305,3200.7184850000003,3187.62341,3187.94581
3271.0325,3236.7812300000005,3243.75339,3247.0647100000006,3248.45989,3233.864475,3225.2524700000004,3231.898455,3237.517095
3250.2644,3272.689815,3275.40612,3264.946545,3233.196605,3212.035245,3225.4787349999997,3225.015365,3221.113515
3212.2399,3243.5639300000003,3270.76876,3261.08505,3222.307,3224.8364950000005,3233.58241,3241.5776299999998,3242.590325
3214.5027,3245.2988000000005,3240.262525,3226.427835,3241.3841199999997,3251.35254,3260.166625,3271.3151850000004,3283.417875
3203.9393,3218.2518250000003,3231.864555,3251.6803,3264.744535,3274.5477,3281.187265,3297.30457,3297.4357449999998
3266.5959,3207.4494,3207.75564,3201.165965,3204.071145,3195.32615,3193.70828,3194.03847,3190.395435
3252.2029,3271.0505000000003,3279.0769899999996,3264.340975,3261.88036,3258.1465200000002,3239.79349,3233.65893,3218.7425700000003
3282.7166,3262.94105,3264.8296600000003,3262.074445,3261.01591,3268.820175,3267.256425,3276.312875,3278.615995
3283.4261,3280.29023,3271.691835,3253.00137,3250.326465,3241.218065,3238.9502,3237.892685,3235.882135
3236.6951,3266.2301999999995,3252.6177799999996,3246.8273200000003,3242.92196,3236.858255,3225.8498999999997,3228.132075,3224.9952300000004
3251.8502,3233.08975,3230.10755,3208.38261,3187.92545,3212.6906099999997,3201.1667100000004,3200.2148,3191.9981799999996
3167.1259,3243.4239150000003,3229.834935,3218.281175,3215.5218250000007,3211.0507749999997,3196.96752,3194.82187,3203.28701
3213.3295,3171.48837,3162.263075,3154.644295,3152.49291,3159.428535,3156.882025,3165.015655,3168.9595500000005
3186.8244,3219.5039000000006,3224.9926400000004,3250.562085,3265.160785,3261.8695450000005,3255.0224399999997,3265.012485,3270.0242449999996
3225.6412,3177.1357499999995,3175.7802199999996,3180.3823549999997,3193.616365,3204.393965,3205.4908000000005,3212.31952,3224.53523
3211.2448,3266.22704,3277.1424749999996,3273.202045,3272.6181850000003,3278.297015,3275.8736799999997,3278.777545,3278.0244900000002
3195.524,3240.9984000000004,3251.75999,3245.6483399999997,3238.8892,3237.75512,3233.478435,3242.735975,3244.7893649999996
3194.0287,3200.5589150000005,3242.907385,3242.5096049999993,3235.8183200000003,3224.19199,3227.5381500000003,3228.0615900000003,3224.21086
3151.0498,3235.2463749999997,3240.5368000000003,3230.24493,3218.43938,3216.9599450000005,3216.3389199999997,3209.057215,3217.68422
3079.8077,3157.00525,3135.840865,3141.3344150000003,3143.3510549999996,3135.504745,3127.4455749999997,3131.1950450000004,3125.023635
3086.9193,3087.4021000000002,3124.46896,3115.26465,3106.097525,3092.703695,3086.4385300000004,3082.4419900000003,3079.545465
2928.5118,3124.6970699999997,3125.64048,3119.20653,3124.8892699999997,3115.472405,3110.31668,3107.765845,3111.6534249999995
2886.4257,2957.5796600000003,2952.04742,2945.0093,2930.9855900000002,2923.174245,2923.20771,2922.8927949999998,2926.07666
2958.282,2886.5388000000003,2887.852,2911.288975,2924.198425,2939.63504,2935.752585,2931.055395,2940.456655
2975.4848,2962.530605,2945.75587,2928.4910950000003,2931.553625,2930.237875,2925.84472,2917.75319,2913.6058199999998
3047.0624,2944.4286,2969.03336,2961.1951099999997,2942.9908000000005,2938.8265600000004,2930.42826,2931.01639,2936.353585
3067.7587,3034.1745849999998,3016.3637500000004,3014.711225,2990.340565,2987.655315,2968.6593199999998,2941.682525,2925.41907
3001.5605,3064.22844,3078.484375,3071.215255,3066.94635,3051.7619050000003,3045.699575,3033.922395,3038.798455
3004.1409,2992.3858600000003,2986.3246200000003,2978.8111200000003,2964.86183,2952.47476,2941.72351,2944.5071550000002,2955.01752
3035.8442,2975.00255,2953.045365,2925.125985,2911.168665,2908.878335,2892.777,2894.15838,2887.6542099999997
3058.7027,2991.703445,2995.32239,2983.3498999999997,2978.32735,2956.6785149999996,2951.1337249999997,2941.2200300000004,2946.05959
3054.994,3020.2512400000005,3021.8835299999996,3039.438055,3021.2722300000005,2996.7111400000003,2993.290515,3000.059495,3005.1301699999995
3084.2845,3016.7542750000002,3028.36878,3063.58919,3063.95175,3053.5334199999998,3042.628895,3052.789145,3060.9597599999997
3073.7488,3045.636195,3057.10905,3032.64743,3014.8421200000003,2984.3324949999997,2980.40718,2972.68448,2967.956665
3093.6965,3078.2081000000003,3083.82924,3067.81738,3060.215035,3054.69564,3043.2767599999997,3048.488235,3043.7973
3085.9768,3106.798535,3101.7965,3091.02943,3096.68773,3089.02941,3082.92961,3086.47574,3076.205495
3096.9648,3076.0082,3067.247255,3066.5703350000003,3042.023385,3036.47145,3026.67601,3024.7244650000002,3024.2828
3146.5673,3110.15455,3105.93439,3099.7943999999998,3094.39282,3101.3479199999997,3095.5481600000003,3104.15183,3101.7938249999997
3146.8573,3149.4307500000004,3132.2834,3128.00425,3140.6171300000005,3136.6363650000003,3133.1417250000004,3145.05786,3145.7953150000003
3070.9272,3144.40657,3154.84501,3145.53991,3156.35156,3171.3911049999997,3174.710875,3179.1372450000003,3189.27175
3107.4641,3071.28856,3083.4478500000005,3075.37637,3069.78742,3056.71347,3044.338275,3043.83572,3050.07603
3123.1079,3098.43238,3089.4968900000003,3086.77451,3089.05517,3083.947075,3087.23992,3089.6178850000006,3094.54765
3130.2394,3125.69774,3124.379935,3123.33863,3121.82296,3119.6241849999997,3121.761455,3119.54643,3120.64757
3149.0607,3129.108075,3124.9784750000003,3117.168025,3133.2706000000003,3134.044925,3135.3327600000002,3139.8417,3142.3577999999998
3186.4271,3151.5202600000002,3156.00977,3162.04406,3171.9857950000005,3175.505375,3153.6857099999997,3162.6841249999998,3168.87361
3182.1566,3191.0582299999996,3194.61687,3210.6765349999996,3223.8155450000004,3231.04173,3224.8977400000003,3229.30131,3244.92444
3195.458,3197.6042150000003,3206.4149500000003,3206.22261,3204.912355,3212.59753,3228.8879699999998,3238.620715,3237.359595
3236.3719,3207.9236499999997,3214.7911000000004,3219.3695,3222.1935649999996,3232.23655,3241.2004100000004,3245.9301299999997,3251.9700350000003
3241.7635,3238.51805,3243.389825,3251.001,3244.689405,3254.897075,3264.9970350000003,3263.45073,3266.477605
3263.7934,3255.137345,3257.93275,3248.67331,3246.0322100000003,3246.508065,3245.443495,3242.35525,3256.126875
3238.9543,3267.7069,3279.4643800000003,3288.160385,3296.47534,3301.0282850000003,3304.12731,3312.449775,3314.8843749999996
3284.8341,3246.173375,3247.315885,3250.8161250000003,3247.31398,3260.2206850000002,3277.5375649999996,3285.33773,3293.31487
3255.5511,3289.5283449999997,3289.0387949999995,3297.710785,3303.0112400000003,3312.2363350000005,3314.766185,3332.3116200000004,3342.538615
3288.9066,3271.31403,3281.208915,3286.737395,3287.6050649999997,3292.8456449999994,3303.74338,3320.536265,3333.34976
3305.4066,3302.6016,3311.566705,3324.8692200000005,3326.984025,3336.2345750000004,3342.5135,3346.320065,3349.204945
3285.3845,3308.04136,3302.657505,3317.128885,3322.8172,3329.162835,3332.367195,3336.75421,3338.49787
3316.7857,3308.84422,3312.437335,3315.91062,3321.3778800000005,3328.03985,3337.2987449999996,3338.0776750000005,3351.98845
3315.4302,3324.4297500000002,3336.064045,3349.14671,3364.7615299999998,3372.2342049999997,3387.601125,3399.0283,3403.581215
3306.7186,3324.5413599999997,3336.6619000000005,3342.4064550000003,3352.798105,3352.71657,3352.351705,3357.172505,3363.72678
3267.2016,3303.754755,3321.7123299999994,3327.7688149999994,3318.888425,3321.4213549999995,3326.014145,3322.86478,3322.9241500000007
3320.1487,3285.47966,3282.062475,3281.595365,3280.0763150000002,3278.145485,3277.976705,3280.0935400000003,3279.2956050000003
3349.747,3327.6741650000004,3335.7948650000003,3339.481825,3347.37612,3353.12709,3360.0317050000003,3361.366755,3363.650925
3379.1852,3364.8995999999997,3368.746825,3393.04251,3406.25354,3411.993705,3414.9616699999997,3413.156605,3414.25239
3409.2103,3380.8026950000003,3381.2934750000004,3374.3344850000003,3385.64093,3387.604435,3384.1240900000003,3380.67194,3367.0984049999997
3361.5177,3429.7632399999998,3432.4144450000003,3433.11547,3434.9943949999997,3435.0529650000003,3435.815025000001,3436.5184449999997,3441.5380750000004
3398.6161,3379.1533099999997,3377.298955,3376.67654,3379.2342099999996,3378.97635,3373.8838400000004,3377.243295,3375.20298
3387.6373,3414.11031,3431.6456200000002,3447.7278850000002,3454.8489,3459.3102700000004,3457.03735,3462.69916,3454.4987650000003
3405.4267,3407.8696599999994,3433.22294,3457.696455,3463.8062050000003,3477.79142,3477.019485,3472.601935,3479.12734
3404.0252,3400.54641,3420.6815400000005,3425.683855,3427.09065,3433.58555,3434.837155,3432.404185,3437.1356849999997
